,ID,Education,GradorPost,Marital_Status,Relationship,Dt_Customer,days,Year_Birth,Age,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,SumAcceptedCmp
1898,4619,PhD,PostGrad Degree,Single,Single,2014-05-28,192,1945,69,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,0
1899,8780,PhD,PostGrad Degree,Together,Relationship,2013-06-13,541,1950,64,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,0
1900,10789,PhD,PostGrad Degree,Married,Relationship,2013-02-23,651,1964,50,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0
1901,10779,Graduation,Undergrad Degree,Single,Single,2014-04-13,237,1983,31,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,0
1902,5896,Master,PostGrad Degree,Married,Relationship,2014-03-18,263,1987,27,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,0
1903,2337,Graduation,Undergrad Degree,Divorced,Single,2013-10-24,408,1971,43,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,0
1904,10951,Graduation,Undergrad Degree,Married,Relationship,2014-01-25,315,1968,46,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,1
1905,544,Graduation,Undergrad Degree,Married,Relationship,2013-11-05,396,1954,60,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,0
1906,17,PhD,PostGrad Degree,Married,Relationship,2013-06-09,545,1971,43,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,0
1907,10680,Graduation,Undergrad Degree,Together,Relationship,2014-05-02,218,1986,28,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,0
1908,3265,Graduation,Undergrad Degree,Married,Relationship,2013-03-19,627,1959,55,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,0
1909,5623,Master,PostGrad Degree,Married,Relationship,2013-09-26,436,1980,34,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,1
1910,5832,2n Cycle,PostGrad Degree,Together,Relationship,2014-04-20,230,1960,54,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,0
1911,5544,Graduation,Undergrad Degree,Single,Single,2012-10-11,786,1970,44,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1
1912,6417,Master,PostGrad Degree,Together,Relationship,2012-10-14,783,1971,43,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,0
1913,5831,Graduation,Undergrad Degree,Married,Relationship,2012-08-22,836,1967,47,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,3
1914,7101,PhD,PostGrad Degree,Widow,Single,2013-01-25,680,1963,51,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,0
1915,10176,Graduation,Undergrad Degree,Single,Single,2012-08-24,834,1968,46,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,3
1916,2326,Graduation,Undergrad Degree,Married,Relationship,2013-02-16,658,1990,24,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0
1917,4385,PhD,PostGrad Degree,Single,Single,2013-05-31,554,1981,33,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,0
1918,2929,Graduation,Undergrad Degree,Single,Single,2013-02-20,654,1976,38,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0
1919,10686,PhD,PostGrad Degree,Together,Relationship,2012-12-26,710,1965,49,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,0
1920,2546,2n Cycle,PostGrad Degree,Single,Single,2014-06-22,167,1977,37,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,0
1921,3283,2n Cycle,PostGrad Degree,Married,Relationship,2014-01-19,321,1972,42,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,0
1922,3138,Graduation,Undergrad Degree,Single,Single,2012-10-20,777,1956,58,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,5
1923,4994,Master,PostGrad Degree,Single,Single,2013-01-10,695,1943,71,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1
1924,7966,Graduation,Undergrad Degree,Single,Single,2013-08-01,492,1959,55,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,0
1925,3112,Master,PostGrad Degree,Married,Relationship,2013-05-09,576,1977,37,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,0
1926,10872,PhD,PostGrad Degree,Married,Relationship,2012-11-23,743,1969,45,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,2
1927,2181,Graduation,Undergrad Degree,Married,Relationship,2013-06-23,531,1970,44,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,0
1928,1867,Graduation,Undergrad Degree,Single,Single,2012-11-13,753,1957,57,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1
1929,1518,Master,PostGrad Degree,Married,Relationship,2013-06-17,537,1965,49,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,0
1930,5734,PhD,PostGrad Degree,Married,Relationship,2013-11-20,381,1974,40,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,0
1931,2878,PhD,PostGrad Degree,Married,Relationship,2013-09-28,434,1947,67,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,0
1932,1458,Master,PostGrad Degree,Married,Relationship,2014-07-01,158,1982,32,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,0
1933,7007,Master,PostGrad Degree,Married,Relationship,2014-01-04,336,1968,46,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,0
1934,6200,Graduation,Undergrad Degree,Married,Relationship,2013-08-04,489,1951,63,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,0
1935,1403,2n Cycle,PostGrad Degree,Together,Relationship,2012-06-09,910,1975,39,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,0
1936,4827,PhD,PostGrad Degree,Single,Single,2013-10-03,429,1956,58,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,1
1937,6250,PhD,PostGrad Degree,Widow,Single,2012-11-19,747,1949,65,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,1
1938,9291,Master,PostGrad Degree,Married,Relationship,2014-03-23,258,1959,55,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0
1939,2478,Graduation,Undergrad Degree,Married,Relationship,2013-08-31,462,1973,41,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,0
1940,1139,PhD,PostGrad Degree,Married,Relationship,2014-06-02,187,1984,30,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,4
1941,5138,Graduation,Undergrad Degree,Together,Relationship,2013-01-14,691,1950,64,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,0
1942,5393,Graduation,Undergrad Degree,Single,Single,2012-07-08,881,1977,37,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,0
1943,10413,Graduation,Undergrad Degree,Married,Relationship,2014-04-25,225,1984,30,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,0
1944,5015,Master,PostGrad Degree,Married,Relationship,2012-09-14,813,1976,38,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,0
1945,10868,Graduation,Undergrad Degree,Widow,Single,2013-06-02,552,1951,63,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,0
1946,10676,Graduation,Undergrad Degree,Married,Relationship,2012-02-11,1029,1982,32,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1
1947,2495,Master,PostGrad Degree,Married,Relationship,2014-06-20,169,1974,40,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,0
1948,7842,Graduation,Undergrad Degree,Single,Single,2013-03-31,615,1968,46,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,0
1949,9955,Graduation,Undergrad Degree,Together,Relationship,2013-12-02,369,1954,60,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0
1950,6663,PhD,PostGrad Degree,Single,Single,2013-08-07,486,1940,74,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,0
1951,2162,Graduation,Undergrad Degree,Married,Relationship,2013-09-18,444,1976,38,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,0
1952,3434,Graduation,Undergrad Degree,Single,Single,2014-12-05,1,1951,63,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,0
1953,7919,PhD,PostGrad Degree,Together,Relationship,2012-08-13,845,1976,38,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,1
1954,5626,PhD,PostGrad Degree,Single,Single,2013-11-23,378,1964,50,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,0
1955,6428,PhD,PostGrad Degree,Widow,Single,2014-03-05,276,1950,64,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,0
1956,8514,Graduation,Undergrad Degree,Together,Relationship,2014-01-17,323,1976,38,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,0
1957,10448,Graduation,Undergrad Degree,Single,Single,2012-10-22,775,1956,58,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,1
1958,2109,Graduation,Undergrad Degree,Single,Single,2013-04-23,592,1990,24,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,2
1959,7530,PhD,PostGrad Degree,Widow,Single,2014-07-05,154,1950,64,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,0
1960,8925,Master,PostGrad Degree,Married,Relationship,2013-03-07,639,1965,49,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,0
1961,3009,PhD,PostGrad Degree,Widow,Single,2013-09-07,455,1962,52,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,4
1962,6355,Graduation,Undergrad Degree,Married,Relationship,2014-06-17,172,1978,36,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0
1963,3517,Graduation,Undergrad Degree,Single,Single,2013-06-05,549,1952,62,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,1
1964,1158,Graduation,Undergrad Degree,Divorced,Single,2014-05-01,219,1966,48,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,0
1965,6203,Graduation,Undergrad Degree,Together,Relationship,2013-08-24,469,1947,67,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,0
1966,7165,Graduation,Undergrad Degree,Together,Relationship,2013-10-22,410,1972,42,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,0
1967,3595,Graduation,Undergrad Degree,Together,Relationship,2014-02-28,281,1963,51,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,0
1968,8537,Graduation,Undergrad Degree,Widow,Single,2013-02-27,647,1949,65,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,2
1969,4331,Master,PostGrad Degree,Together,Relationship,2014-01-23,317,1978,36,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,2
1970,6281,Graduation,Undergrad Degree,Divorced,Single,2013-02-14,660,1966,48,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,1
1971,4338,Graduation,Undergrad Degree,Single,Single,2014-03-25,256,1983,31,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,1
1972,2452,Graduation,Undergrad Degree,Together,Relationship,2013-01-01,704,1971,43,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1
1973,9507,Graduation,Undergrad Degree,Married,Relationship,2013-07-04,520,1975,39,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,0
1974,8360,2n Cycle,PostGrad Degree,Married,Relationship,2013-07-11,513,1971,43,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,0
1975,10311,Graduation,Undergrad Degree,Married,Relationship,2013-05-10,575,1969,45,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,0
1976,5117,2n Cycle,PostGrad Degree,Married,Relationship,2012-02-08,1032,1963,51,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,0
1977,4867,PhD,PostGrad Degree,Single,Single,2013-09-20,442,1968,46,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,0
1978,9289,Graduation,Undergrad Degree,Married,Relationship,2014-10-04,63,1979,35,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,1
1979,10913,Master,PostGrad Degree,Single,Single,2012-05-12,938,1984,30,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,2
1980,3032,Graduation,Undergrad Degree,Married,Relationship,2013-02-27,647,1984,30,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,0
1981,8524,PhD,PostGrad Degree,Divorced,Single,2012-09-18,809,1974,40,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1
1982,3334,Graduation,Undergrad Degree,Married,Relationship,2014-12-02,4,1951,63,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2
1983,4470,Master,PostGrad Degree,Married,Relationship,2013-10-06,426,1962,52,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,0
1984,1406,Graduation,Undergrad Degree,Single,Single,2013-12-02,369,1975,39,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,0
1985,8619,Graduation,Undergrad Degree,Together,Relationship,2012-12-24,712,1957,57,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0
1986,10821,Graduation,Undergrad Degree,Married,Relationship,2013-06-02,552,1978,36,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,0
1987,4552,Graduation,Undergrad Degree,Married,Relationship,2013-06-22,532,1991,23,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,0
1988,898,Graduation,Undergrad Degree,Married,Relationship,2013-10-21,411,1986,28,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,0
1989,9797,Graduation,Undergrad Degree,Married,Relationship,2014-04-13,237,1956,58,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,0
1990,10949,PhD,PostGrad Degree,Divorced,Single,2013-12-16,355,1963,51,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,2
1991,8212,Master,PostGrad Degree,Married,Relationship,2013-03-28,618,1971,43,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,0
1992,6248,Master,PostGrad Degree,Single,Single,2013-10-17,415,1947,67,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2
1993,10164,Graduation,Undergrad Degree,Single,Single,2014-03-04,277,1958,56,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,2
1994,4547,Graduation,Undergrad Degree,Together,Relationship,2013-04-17,598,1960,54,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,0
1995,6815,2n Cycle,PostGrad Degree,Married,Relationship,2014-05-23,197,1980,34,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,4
1996,4122,Graduation,Undergrad Degree,Married,Relationship,2012-08-29,829,1975,39,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,2
1997,10841,PhD,PostGrad Degree,Together,Relationship,2012-12-25,711,1975,39,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,0
1998,5370,PhD,PostGrad Degree,Married,Relationship,2013-01-16,689,1973,41,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,1
1999,176,2n Cycle,PostGrad Degree,Single,Single,2014-02-01,308,1980,34,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,0
2000,4860,Graduation,Undergrad Degree,Single,Single,2013-08-03,490,1970,44,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,0
2001,10757,PhD,PostGrad Degree,Divorced,Single,2013-12-24,347,1967,47,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0
2002,4023,Graduation,Undergrad Degree,Married,Relationship,2012-06-09,910,1970,44,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,1
2003,6679,Graduation,Undergrad Degree,Single,Single,2014-12-06,0,1966,48,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0
2004,9923,Master,PostGrad Degree,Single,Single,2013-09-18,444,1972,42,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,0
2005,7181,Graduation,Undergrad Degree,Married,Relationship,2013-07-11,513,1977,37,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,0
2006,3599,Graduation,Undergrad Degree,Married,Relationship,2012-11-26,740,1970,44,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,0
2007,405,Graduation,Undergrad Degree,Divorced,Single,2013-02-13,661,1964,50,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,1
2008,6870,PhD,PostGrad Degree,Divorced,Single,2013-09-17,445,1959,55,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,0
2009,832,PhD,PostGrad Degree,Together,Relationship,2014-02-03,306,1966,48,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,0
2010,2002,Graduation,Undergrad Degree,Divorced,Single,2013-05-20,565,1958,56,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0
2011,3657,Graduation,Undergrad Degree,Single,Single,2013-02-14,660,1986,28,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,0
2012,500,Graduation,Undergrad Degree,Together,Relationship,2013-06-08,546,1977,37,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,4
2013,1951,Basic,Undergrad Degree,Married,Relationship,2013-01-27,678,1981,33,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,0
2014,3262,Graduation,Undergrad Degree,Single,Single,2012-07-08,881,1958,56,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1
2015,4102,2n Cycle,PostGrad Degree,Married,Relationship,2013-03-29,617,1975,39,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,0
2016,7042,Graduation,Undergrad Degree,Married,Relationship,2013-01-03,702,1983,31,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,1
2017,10598,Graduation,Undergrad Degree,Together,Relationship,2013-04-15,600,1967,47,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,0
2018,255,Graduation,Undergrad Degree,Divorced,Single,2014-03-30,251,1951,63,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,0
2019,2375,Graduation,Undergrad Degree,Together,Relationship,2012-09-25,802,1972,42,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,0
2020,9829,Graduation,Undergrad Degree,Together,Relationship,2014-12-02,4,1978,36,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,0
2021,6214,Master,PostGrad Degree,Married,Relationship,2013-05-04,581,1982,32,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,0
2022,4954,Graduation,Undergrad Degree,Married,Relationship,2014-01-21,319,1956,58,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,0
2023,7861,Master,PostGrad Degree,Married,Relationship,2014-05-02,218,1952,62,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,0
2024,4837,PhD,PostGrad Degree,Married,Relationship,2013-02-16,658,1965,49,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,0
2025,9423,Master,PostGrad Degree,Married,Relationship,2014-02-23,286,1979,35,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,0
2026,4198,Graduation,Undergrad Degree,Together,Relationship,2013-12-03,368,1965,49,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0
2027,153,Graduation,Undergrad Degree,Divorced,Single,2013-10-17,415,1953,61,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,0
2028,9323,Master,PostGrad Degree,Together,Relationship,2012-07-09,880,1949,65,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,2
2029,10001,2n Cycle,PostGrad Degree,Together,Relationship,2012-01-08,1063,1985,29,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,0
2030,3945,PhD,PostGrad Degree,Widow,Single,2013-10-03,429,1947,67,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,2
2031,3799,Graduation,Undergrad Degree,Married,Relationship,2013-11-26,375,1955,59,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,0
2032,8625,Graduation,Undergrad Degree,Married,Relationship,2013-12-11,360,1976,38,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,0
2033,3491,Graduation,Undergrad Degree,Together,Relationship,2013-04-29,586,1975,39,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,0
2034,983,Graduation,Undergrad Degree,Married,Relationship,2013-09-28,434,1984,30,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,1
2035,9119,Graduation,Undergrad Degree,Together,Relationship,2013-05-12,573,1950,64,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,0
2036,4786,Graduation,Undergrad Degree,Married,Relationship,2012-04-10,970,1977,37,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,0
2037,5872,Graduation,Undergrad Degree,Single,Single,2013-01-06,699,1951,63,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,0
2038,6568,Graduation,Undergrad Degree,Married,Relationship,2013-03-28,618,1984,30,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,0
2039,5628,Graduation,Undergrad Degree,Together,Relationship,2013-08-02,491,1982,32,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1
2040,5631,Graduation,Undergrad Degree,Single,Single,2013-02-05,669,1991,23,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,0
2041,4974,Graduation,Undergrad Degree,Single,Single,2012-09-25,802,1970,44,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,0
2042,8416,Graduation,Undergrad Degree,Married,Relationship,2013-11-29,372,1981,33,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,0
2043,5454,Master,PostGrad Degree,Married,Relationship,2013-01-12,693,1979,35,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,0
2044,4095,Graduation,Undergrad Degree,Married,Relationship,2012-11-09,757,1971,43,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,0
2045,5474,Graduation,Undergrad Degree,Single,Single,2013-11-30,371,1970,44,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,0
2046,4268,Graduation,Undergrad Degree,Married,Relationship,2014-09-06,91,1959,55,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,0
2047,10701,Graduation,Undergrad Degree,Married,Relationship,2013-11-09,392,1973,41,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,2
2048,3507,Graduation,Undergrad Degree,Single,Single,2012-08-17,841,1970,44,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1
2049,2079,2n Cycle,PostGrad Degree,Married,Relationship,2013-12-27,344,1947,67,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,0
